Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Qty,Variant Price,Variant Compare At Price,Image Src,Image Alt Text,SEO Title,SEO Description,URL Redirect
"مسحاة-اسبانى-وسط","مسحاة اسبانى وسط","مسحاة اسبانى كبيرة","","",",",true,"Default","",Z.1782917934053395,100,86.25,,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/41e4bb1d-f0b8-4349-b060-f2a45d238336-thumbnail-1000x1000-70.jpg","مسحاة اسبانى وسط","مسحاة اسبانى وسط","مسحاة اسبانى كبيرة",""
"عصا-مسحاة-اسبانى","عصا مسحاة اسبانى","عصا مسحاة اسبانى","","",",",true,"Default","",Z.1782916999417119,100,23.00,,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/2b1a8b0b-f986-47a5-a3ab-8f569cc75fe7-thumbnail-1000x1000-70.webp","عصا مسحاة اسبانى","عصا مسحاة اسبانى","عصا مسحاة اسبانى",""
"عصا-مشط-اسباني","عصا مشط اسباني ","عصا مشط اسباني -حبة","","",",",true,"Default","",Z.178291686694682,100,17.25,,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/739e96d4-0b34-4db0-8cac-9a1fbe299d93-thumbnail-1000x1000-70.jpg","عصا مشط اسباني ","عصا مشط اسباني ","عصا مشط اسباني -حبة",""
"مسحاة-هلالية-وسط","مسحاة هلالية وسط","مسحاة هلالية وسط","","",",",true,"Default","",Z.17829161648212614,100,69.00,,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/4d6c76d1-7a3d-415f-8f4c-3a3f6af55cf0-thumbnail-1000x1000-70.webp","مسحاة هلالية وسط","مسحاة هلالية وسط","مسحاة هلالية وسط",""
"مجموعة-بالانس-جاردن-المتكاملة","مجموعة بالانس جاردن المتكاملة","نمو طبيعي ومتوازن يبدأ من الجذور وحتى أطراف النبات مجموعة متكاملة تم تصميمها من تاج الزراعية بعناية لتحسين خواص الوسط الزراعي وتعزيز نمو النباتات بطريقة صحية وطبيعية.تحتوي المجموعة على مكونات تعمل بان","","",",",true,"Default","",Z.17828963457065544,100,155.00,,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/0d2d390c-c0d9-40fe-9cbc-4ca92dec9848-thumbnail-1000x1000-70.jpg","مجموعة بالانس جاردن المتكاملة","مجموعة بالانس جاردن المتكاملة","نمو طبيعي ومتوازن يبدأ من الجذور وحتى أطراف النبات مجموعة متكاملة تم تصميمها من تاج الزراعية بعناية لتحسين خواص الوسط الزراعي وتعزيز نمو النباتات بطريقة صحية وط",""
"","","","","",",",true,"Default","",,100,0,,"","","","",""
"بذور-بقدونس-50-جرام","بذور  بقدونس 50 جرام","بذور بقدونس بنسبة إنبات عالية تبدأ من 70% ونسبة نقاوة 90% ودرجة حموضة من 5 إلى 7 درجة, تتمتع بقدرة عالية على تحمل مختلف الظروف الجوية, غير معدلة وراثيًا أو كيميائيًا","","",",",true,"Default","",Z.17828407506266804,100,3.00,,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/22f546ec-e8de-4c95-9e9c-592262b32641-thumbnail-1000x1000-70.jpg","بذور  بقدونس 50 جرام","بذور  بقدونس 50 جرام","بذور بقدونس بنسبة إنبات عالية تبدأ من 70% ونسبة نقاوة 90% ودرجة حموضة من 5 إلى 7 درجة, تتمتع بقدرة عالية على تحمل مختلف الظروف الجوية, غير معدلة وراثيًا أو كيمي",""
"بذور-سلق-باكت-50جرام","بذور سلق  باكت 50جرام","بذور سلق ذات جودة عالية لنباتات قوية وغنية بالفيتامينات، مناسبة للحدائق والزراعة المنزلية. متوفرة في متجر تاج الزراعية بخيارات موثوقة للمزارعين والهواة.","","",",",true,"Default","",Z.17828402047201796,100,3.00,,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/f644e003-2984-4439-adaa-529b888de76f-thumbnail-1000x1000-70.jpg","بذور سلق  باكت 50جرام","بذور سلق  باكت 50جرام","بذور سلق ذات جودة عالية لنباتات قوية وغنية بالفيتامينات، مناسبة للحدائق والزراعة المنزلية. متوفرة في متجر تاج الزراعية بخيارات موثوقة للمزارعين والهواة.",""
"بذور-ملوخية-بلدي-50-جرام","بذور ملوخية بلدي 50 جرام","تتميز هذه الملوخية بالجودة العالية والطعم الشهي والفوائد الصحية المتعددة. استمتع بتحضير وجبات شهية ومغذية مع ملوخية بلدي الطازجة | بذور ورقيات، شركة تاج الزراعية","","",",",true,"Default","",Z.17828393572973602,100,3.00,,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/ddae1347-06c7-43a4-a5c3-66dba8de14b3-thumbnail-1000x1000-70.jpg","بذور ملوخية بلدي 50 جرام","بذور ملوخية بلدي 50 جرام","تتميز هذه الملوخية بالجودة العالية والطعم الشهي والفوائد الصحية المتعددة. استمتع بتحضير وجبات شهية ومغذية مع ملوخية بلدي الطازجة | بذور ورقيات، شركة تاج الزراعي",""
"بذور-كزبرة-50جرام"," بذور كزبرة  50جرام","بذور كزبرة، ذور عالية الجودة تُعزز الحدائق المنزلية والمزارع بنكهتها الرائعة وتستخدم في تحضير العديد من الأطباق المشهية | بذور ورقيات، شركة تاج الزراعية","","",",",true,"Default","",Z.17828380036960998,100,3.00,,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/8f7f614e-6bbc-4f39-a085-b5be1c0b4619-thumbnail-1000x1000-70.jpg"," بذور كزبرة  50جرام"," بذور كزبرة  50جرام","بذور كزبرة، ذور عالية الجودة تُعزز الحدائق المنزلية والمزارع بنكهتها الرائعة وتستخدم في تحضير العديد من الأطباق المشهية | بذور ورقيات، شركة تاج الزراعية",""
"مابكو-جرين-مكس2كجم-10-52-10","مابكو جرين مكس2كجم 10-52-10","مابكو جرين مكس2كجم 10-52-10 | شركة تاج الزراعية يقدم مجموعة متنوعة من أسمدة ومبيدات زراعية عالية الجودة. اجعل زراعتك أكثر نجاحًا","","",",",true,"Default","",6285402334944,100,35.00,,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/16502c41-8c6a-4325-a3e9-c15a3befde64-thumbnail-1000x1000-70.jpg","مابكو جرين مكس2كجم 10-52-10","مابكو جرين مكس2كجم 10-52-10","مابكو جرين مكس2كجم 10-52-10 | شركة تاج الزراعية يقدم مجموعة متنوعة من أسمدة ومبيدات زراعية عالية الجودة. اجعل زراعتك أكثر نجاحًا",""
"ام-كي-بي-تاج-34-52-0-كيس-25كيلو","ام كي بي تاج 34-52-0 كيس 25كيلو","ام كي بي (MKP) تاج 34-52-0 بكيس 25 كيلو - الخيار الأمثل لتحسين نمو محاصيلك , أسمدة زراعية | شركة تاج الزراعية","","",",",true,"Default","",6285402335651,100,287.50,,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/8cdf4c3f-443a-4b6a-858a-7db1bc36ec44-thumbnail-1000x1000-70.jpg","ام كي بي تاج 34-52-0 كيس 25كيلو","ام كي بي تاج 34-52-0 كيس 25كيلو","ام كي بي (MKP) تاج 34-52-0 بكيس 25 كيلو - الخيار الأمثل لتحسين نمو محاصيلك , أسمدة زراعية | شركة تاج الزراعية",""
"مانول-زيت-معدني-1-لتر","مانول زيت معدني 1 لتر","مانول زيت معدني | شركة تاج الزراعية ,يقدم حلاً متكاملاً لاحتياجاتك الزراعية. مستلزمات تساعدك في تحقيق نجاح زراعتك","","",",",true,"Default","",6295402340883,100,28.75,,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/33aaac1f-cabc-44b3-a33c-e24f4a0ec675-thumbnail-1000x1000-70.jpg","مانول زيت معدني 1 لتر","مانول زيت معدني 1 لتر","مانول زيت معدني | شركة تاج الزراعية ,يقدم حلاً متكاملاً لاحتياجاتك الزراعية. مستلزمات تساعدك في تحقيق نجاح زراعتك",""
"بورون-10-حجم-5-لتر","بورون 10% حجم 5 لتر","مركب يحتوي على عنصر البورن الضروري لبناء الخلايا وزيادة الانتاج وتسهيل حركة المواد داخل النبات وخاصة البوتاسيوم","","",",",true,"Default","",6285402334753,100,145.00,,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/eed79550-898b-4a5f-a03a-5555ed67efb6-thumbnail-1000x1000-70.jpg","بورون 10% حجم 5 لتر","بورون 10% حجم 5 لتر","مركب يحتوي على عنصر البورن الضروري لبناء الخلايا وزيادة الانتاج وتسهيل حركة المواد داخل النبات وخاصة البوتاسيوم",""
"تيبوزول-مبيد-فطري-25-1لتر","تيبوزول مبيد فطري 25%  1لتر","تيبوزول 25% مبيدات فطرية - الجودة والفاعلية في منتج واحد, يتميز بقدراته على استئصال الامراض الفطرية بالإضافة الى قدراته الوقائية | شركة تاج الزراعية","","",",",true,"Default","",3400001,100,80.00,,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/af4fa66b-ff85-47fd-a285-fd9fc21c5a9b-thumbnail-1000x1000-70.jpg","تيبوزول مبيد فطري 25%  1لتر","تيبوزول مبيد فطري 25%  1لتر","تيبوزول 25% مبيدات فطرية - الجودة والفاعلية في منتج واحد, يتميز بقدراته على استئصال الامراض الفطرية بالإضافة الى قدراته الوقائية | شركة تاج الزراعية",""
"جروميكس-عبوة-1كجم","جروميكس عبوة 1كجم","سماد شجر، جروميكس عبوة 1 كجم يوفر للأشجار العناصر الغذائية الأساسية التي تحتاجها للنمو والتطور. بتركيبته الغنية بالعناصر | مستلزمات زراعية، شركة تاج الزراعية","","",",",true,"Default","",1100082,100,51.75,,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/7c32ef45-37ce-48ed-a688-c3973dd3245c-thumbnail-1000x1000.png","جروميكس عبوة 1كجم","جروميكس عبوة 1كجم","سماد شجر، جروميكس عبوة 1 كجم يوفر للأشجار العناصر الغذائية الأساسية التي تحتاجها للنمو والتطور. بتركيبته الغنية بالعناصر | مستلزمات زراعية، شركة تاج الزراعية",""
"احماض-امينية-حرة-25-7-نيتروجين","احماض امينية حرة 25% + 7 % نيتروجين","أحماض أمينية حرة 25% + 7% نيتروجين لتحسين محصولك, الجودة التي تثق بها للزراعة , ابدأ في تعزيز مزرعتك | أسمدة زراعية, شركة تاج الزراعية","","",",",true,"Default","",1100088,100,28.75,,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/7ae4369b-2958-4816-9d4e-bf7678cce0b7-thumbnail-1000x1000-70.jpg","احماض امينية حرة 25% + 7 % نيتروجين","احماض امينية حرة 25% + 7 % نيتروجين","أحماض أمينية حرة 25% + 7% نيتروجين لتحسين محصولك, الجودة التي تثق بها للزراعة , ابدأ في تعزيز مزرعتك | أسمدة زراعية, شركة تاج الزراعية",""
"هيومك-صيني-كيهيومك-1ك","هيومك صيني كيهيومك 1ك","سماد زراعي هيومك اسيد صينى من تاج الزراعية، لخفض قلوية التربة وتحسين امتصاص العناصر من قبل جذور النبات | أسمدة زراعية، شركة تاج الزراعية","","",",",true,"Default","",1100079,100,25.00,,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/ecf5b5c9-6d07-4a39-ba2e-2f5fd5af23c3-thumbnail-1000x1000-70.webp","هيومك صيني كيهيومك 1ك","هيومك صيني كيهيومك 1ك","سماد زراعي هيومك اسيد صينى من تاج الزراعية، لخفض قلوية التربة وتحسين امتصاص العناصر من قبل جذور النبات | أسمدة زراعية، شركة تاج الزراعية",""
"مانفيرت-موفلي-كالسيوم-1كيلو"," مانفيرت موفلي كالسيوم 1كيلو","سماد زراعي مانفيرت موفيلي الكالسيوم، من شركة بايوفيرت الإسبانية، يحتوي على عنصر الكالسيوم معقد واحماض امينية حرة | أسمدة مركبة، شركة تاج الزراعية","","",",",true,"Default","",1100089,100,172.50,,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/6e15193f-6456-4781-83f8-ba5aec5e8318-thumbnail-1000x1000-70.jpg"," مانفيرت موفلي كالسيوم 1كيلو"," مانفيرت موفلي كالسيوم 1كيلو","سماد زراعي مانفيرت موفيلي الكالسيوم، من شركة بايوفيرت الإسبانية، يحتوي على عنصر الكالسيوم معقد واحماض امينية حرة | أسمدة مركبة، شركة تاج الزراعية",""
"حديد-صيني6-كهيومك-1-كيلو","حديد صيني6% كهيومك 1 كيلو","حديد زراعي صيني 6% كهيومك| منتج زراعي بتركيز 6% حديد، يعزز نمو النباتات ويكافح نقص الحديد، يحسن لون وجودة الأوراق | أسمدة زراعية، شركة تاج الزراعية","","",",",true,"Default","",1100078,100,57.50,,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/c049965e-0e16-4675-9f43-105e110a33f7-thumbnail-1000x1000-70.jpg","حديد صيني6% كهيومك 1 كيلو","حديد صيني6% كهيومك 1 كيلو","حديد زراعي صيني 6% كهيومك| منتج زراعي بتركيز 6% حديد، يعزز نمو النباتات ويكافح نقص الحديد، يحسن لون وجودة الأوراق | أسمدة زراعية، شركة تاج الزراعية",""
"كبريتات-امونيوم-محبب-تاج-50-كيلو","كبريتات امونيوم محبب تاج 50 كيلو","كبريتات أمونيوم تاج بوزن 50 كيلو، تأثير فعال وجودة مضمونة تساهم في تحقيق نتائج مذهلة، احصل عليها الآن ولا تفوت فرصة الاستفادة | أسمدة مركبة، شركة تاج الزراعية","","",",",true,"Default","",1100065,100,138.00,,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/b80ac3a8-7098-4ab5-bdc5-861059b5cb30-thumbnail-1000x1000-70.jpg","كبريتات امونيوم محبب تاج 50 كيلو","كبريتات امونيوم محبب تاج 50 كيلو","كبريتات أمونيوم تاج بوزن 50 كيلو، تأثير فعال وجودة مضمونة تساهم في تحقيق نتائج مذهلة، احصل عليها الآن ولا تفوت فرصة الاستفادة | أسمدة مركبة، شركة تاج الزراعية",""
"فيرتامين-عبوة-1لتر","فيرتامين عبوة 1لتر","فيرتامين عبوة 1لتر سماد سائل للنباتات الداخلية يحتوي على الأحماض الامينية التي تجعلها أكثر صحة مما يجعل منه محفز لنمو جذور النباتات , فهو الخيار الامثل لزراعة نباتاتك | شركة تاج الزراعية","","",",",true,"Default","",1100080,100,50.00,,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/1c364bbc-9fbb-45b0-a9ad-6686e886cde4-thumbnail-1000x1000.png","فيرتامين عبوة 1لتر","فيرتامين عبوة 1لتر","فيرتامين عبوة 1لتر سماد سائل للنباتات الداخلية يحتوي على الأحماض الامينية التي تجعلها أكثر صحة مما يجعل منه محفز لنمو جذور النباتات , فهو الخيار الامثل لزراعة ن",""
"فيرتامين-عبوة-10لتر","فيرتامين عبوة 10لتر","اشترِ فيرتامين من تاج الزراعية لتعزيز نمو نباتاتك وتحسين صحتها وزيادة حيويتها بتركيبة فعالة وسريعة الامتصاص. اطلب الآن واستفد بأفضل سعر.","","",",",true,"Default","",1100081,100,345.00,,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/252128da-35c7-4ca5-861c-31b75622a020-thumbnail-1000x1000.png","فيرتامين عبوة 10لتر","فيرتامين عبوة 10لتر","اشترِ فيرتامين من تاج الزراعية لتعزيز نمو نباتاتك وتحسين صحتها وزيادة حيويتها بتركيبة فعالة وسريعة الامتصاص. اطلب الآن واستفد بأفضل سعر.",""
"جروجرين-12-12-36-ع-ن-عبوة-25-كجم","جروجرين 12-12-36+ع ن عبوة 25 كجم","سماد 12 12 36 من تاج الزراعية بتركيبة متوازنة تدعم الإزهار وزيادة الإنتاج وتحسين جودة المحصول، مناسب لمختلف المزروعات. اطلب الآن واستفد بالعروض.","","",",",true,"Default","",1100084,100,345.00,,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/de4ba173-25d2-4e5e-a99d-33e0602d1cac-thumbnail-1000x1000.png","جروجرين 12-12-36+ع ن عبوة 25 كجم","جروجرين 12-12-36+ع ن عبوة 25 كجم","سماد 12 12 36 من تاج الزراعية بتركيبة متوازنة تدعم الإزهار وزيادة الإنتاج وتحسين جودة المحصول، مناسب لمختلف المزروعات. اطلب الآن واستفد بالعروض.",""
"جروجرين-28-10-10-2-مغ-ع-ن-عبوة-25-كجم","جروجرين 28-10-10+2 مغ+ع ن عبوة 25 كجم","اكتشف سر تحقيق إنتاج زراعي ممتاز مع جروجرين 28-10-102. تركيبة فريدة تضمن نموًا سريعًا وإنتاجية مضاعفة. احصل على العبوة بوزن 25 كجم اليوم.","","",",",true,"Default","",1100085,100,276.00,,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/88a279e0-9256-4f34-b11d-55e15b021ee5-thumbnail-1000x1000.png","جروجرين 28-10-10+2 مغ+ع ن عبوة 25 كجم","جروجرين 28-10-10+2 مغ+ع ن عبوة 25 كجم","اكتشف سر تحقيق إنتاج زراعي ممتاز مع جروجرين 28-10-102. تركيبة فريدة تضمن نموًا سريعًا وإنتاجية مضاعفة. احصل على العبوة بوزن 25 كجم اليوم.",""
"جروجرين-بلجيكي-تاج-10-5-40-ماغنسيوم-25-كيلو","جروجرين بلجيكي تاج 10-5-40+ ماغنسيوم 25 كيلو","جروجرين بلجيكي تاج أسمدة مصنعة من خامات أوروبية عالية النقاوة لا تحتوي على الشوائب وهي منخفضة نسبة الصوديوم والكلور والمعادن الثقيلة | أسمدة مركبة، شركة تاج الزراعية","","",",",true,"Default","",1100068,100,316.25,,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/6a463c9f-a56b-4632-8e85-29f17cfbf6c4-thumbnail-1000x1000-70.jpg","جروجرين بلجيكي تاج 10-5-40+ ماغنسيوم 25 كيلو","جروجرين بلجيكي تاج 10-5-40+ ماغنسيوم 25 كيلو","جروجرين بلجيكي تاج أسمدة مصنعة من خامات أوروبية عالية النقاوة لا تحتوي على الشوائب وهي منخفضة نسبة الصوديوم والكلور والمعادن الثقيلة | أسمدة مركبة، شركة تاج الز",""
"جروجرين-بلجيكي-تاج-10-52-10-عناصر-صغرى-25-كيلو","جروجرين بلجيكي تاج 10-52-10 + عناصر صغرى 25 كيلو","وفر لنباتاتك أفضل تغذية مع سماد بلجيكي من تاج الزراعية بجودة أوروبية عالية يدعم النمو السريع والإنتاج القوي. اطلب الآن وتمتع بسعر مميز.","","",",",true,"Default","",1100067,100,333.50,,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/b0d46c74-5aba-431d-b087-afed4150548d-thumbnail-1000x1000-70.jpg","جروجرين بلجيكي تاج 10-52-10 + عناصر صغرى 25 كيلو","جروجرين بلجيكي تاج 10-52-10 + عناصر صغرى 25 كيلو","وفر لنباتاتك أفضل تغذية مع سماد بلجيكي من تاج الزراعية بجودة أوروبية عالية يدعم النمو السريع والإنتاج القوي. اطلب الآن وتمتع بسعر مميز.",""
"جروجرين-بلجيكي-تاج-20-20-20-عناصر-صغرى-25-كيلو","جروجرين بلجيكي تاج 20-20-20 + عناصر صغرى 25 كيلو","جروجرين بلجيكي تاج 20-20-20 تحسين نمو نباتاتك بجودة فائقة ,أسمدة مركبة تامة الذوبان في الماء تحتوي على العناصر الكبرى بنسب مختلفة لتلائم جميع مراحل نمو النبات |شركة تاج الزراعية","","",",",true,"Default","",1100066,100,310.00,,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/6d37a88a-c38d-41d7-96bd-9c5d6dd731bd-thumbnail-1000x1000-70.jpg","جروجرين بلجيكي تاج 20-20-20 + عناصر صغرى 25 كيلو","جروجرين بلجيكي تاج 20-20-20 + عناصر صغرى 25 كيلو","جروجرين بلجيكي تاج 20-20-20 تحسين نمو نباتاتك بجودة فائقة ,أسمدة مركبة تامة الذوبان في الماء تحتوي على العناصر الكبرى بنسب مختلفة لتلائم جميع مراحل نمو النبات |",""
